wijk,part,order,long,lat
Overtoomse Veld,1,1,4.84256299559737,52.3695855662611
Overtoomse Veld,1,2,4.84835263965809,52.3697138890094
Overtoomse Veld,1,3,4.85044761136699,52.3652139751003
Overtoomse Veld,1,4,4.85049247947428,52.3642382257645
Overtoomse Veld,1,5,4.84918195769281,52.364222876014
Overtoomse Veld,1,6,4.84887983184193,52.3580425724326
Overtoomse Veld,1,7,4.83419189485959,52.3578901559409
Overtoomse Veld,1,8,4.83388046174871,52.3671292637606
Overtoomse Veld,1,9,4.83533106486001,52.3731508252849
Overtoomse Veld,1,10,4.84303183417279,52.3722132125924
Slotervaart-Zuid,1,0,4.83419189485959,52.3578901559409
Slotervaart-Zuid,1,1,4.83440798639461,52.3456328444804
Slotervaart-Zuid,1,2,4.82293844018452,52.344837105504
Slotervaart-Zuid,1,3,4.82129020037369,52.3486414382517
Slotervaart-Zuid,1,4,4.82117281818917,52.3517360398395
Slotervaart-Zuid,1,5,4.82043211703505,52.3517438379013
Slotervaart-Zuid,1,6,4.81806044393282,52.3561716618362
Slotervaart-Zuid,1,7,4.8185713772423,52.3577136080735
Slotervaart-Zuid,1,8,4.83419189485959,52.3578901559409
Westlandgracht,1,0,4.84473481507291,52.3554787814617
Westlandgracht,1,1,4.84607774434095,52.34665859881
Westlandgracht,1,2,4.84193836578462,52.3459801935709
Westlandgracht,1,3,4.84150026857824,52.3432726244721
Westlandgracht,1,4,4.84254774878531,52.3390530684752
Westlandgracht,1,5,4.84702717172691,52.3376904679462
Westlandgracht,1,6,4.83970040329177,52.3378494946507
Westlandgracht,1,7,4.8374861046781,52.3388201311653
Westlandgracht,1,8,4.83500926177995,52.3415045720624
Westlandgracht,1,9,4.83419189485959,52.3578901559409
Westlandgracht,1,10,4.84887983184193,52.3580425724326
Westlandgracht,1,11,4.84892769155876,52.3555045104677
Westlandgracht,1,12,4.84473481507291,52.3554787814617
Sloten/Nieuw-Sloten,1,0,4.82117281818917,52.3517360398395
Sloten/Nieuw-Sloten,1,1,4.82129020037369,52.3486414382517
Sloten/Nieuw-Sloten,1,2,4.82293844018452,52.344837105504
Sloten/Nieuw-Sloten,1,3,4.83440798639461,52.3456328444804
Sloten/Nieuw-Sloten,1,4,4.83519028454338,52.3410370622524
Sloten/Nieuw-Sloten,1,5,4.8369294227784,52.339188848059
Sloten/Nieuw-Sloten,1,6,4.84019655661214,52.3377088381251
Sloten/Nieuw-Sloten,1,7,4.84702717172691,52.3376904679462
Sloten/Nieuw-Sloten,1,8,4.84621869506483,52.3341269302959
Sloten/Nieuw-Sloten,1,9,4.83555248945466,52.3310040854365
Sloten/Nieuw-Sloten,1,10,4.82212561396372,52.3308216530451
Sloten/Nieuw-Sloten,1,11,4.8171215299197,52.3269251148735
Sloten/Nieuw-Sloten,1,12,4.79776549006134,52.3352825155214
Sloten/Nieuw-Sloten,1,13,4.79110214690345,52.3415001658686
Sloten/Nieuw-Sloten,1,14,4.79670857300096,52.3476305024411
Sloten/Nieuw-Sloten,1,15,4.79942905120994,52.3490712823195
Sloten/Nieuw-Sloten,1,16,4.81170683567306,52.3515771103106
Sloten/Nieuw-Sloten,1,17,4.82117281818917,52.3517360398395
Hoofddorppleinbuurt,1,0,4.84888606963023,52.3579119726566
Hoofddorppleinbuurt,1,1,4.85477598359248,52.3577536877555
Hoofddorppleinbuurt,1,2,4.85155567877796,52.3484461741932
Hoofddorppleinbuurt,1,3,4.84686019634208,52.3408322889992
Hoofddorppleinbuurt,1,4,4.84696624154371,52.3381445770031
Hoofddorppleinbuurt,1,5,4.8429926003153,52.3387023888433
Hoofddorppleinbuurt,1,6,4.84213178098959,52.3396201888592
Hoofddorppleinbuurt,1,7,4.84163212047416,52.3454339873987
Hoofddorppleinbuurt,1,8,4.84607774434095,52.34665859881
Hoofddorppleinbuurt,1,9,4.84473481507291,52.3554787814617
Hoofddorppleinbuurt,1,10,4.84892769155876,52.3555045104677
Hoofddorppleinbuurt,1,11,4.84888606963023,52.3579119726566
Schinkelbuurt,1,0,4.85507925530728,52.3564077412141
Schinkelbuurt,1,1,4.85756797572742,52.3474169250316
Schinkelbuurt,1,2,4.85280513308106,52.3466429778274
Schinkelbuurt,1,3,4.85148196233453,52.3453462425371
Schinkelbuurt,1,4,4.85201665793471,52.3433977370836
Schinkelbuurt,1,5,4.84817560300222,52.3427656928013
Schinkelbuurt,1,6,4.85155567877796,52.3484461741932
Schinkelbuurt,1,7,4.85411728329481,52.3565207391515
Schinkelbuurt,1,8,4.85507925530728,52.3564077412141
Willemspark,1,0,4.86548015241026,52.3590122686981
Willemspark,1,1,4.87056047117393,52.35206976912
Willemspark,1,2,4.86157803056097,52.3497261084004
Willemspark,1,3,4.86091262786122,52.3507643755813
Willemspark,1,4,4.85740777430658,52.3498291736933
Willemspark,1,5,4.85507925530728,52.3564077412141
Willemspark,1,6,4.86548015241026,52.3590122686981
Museumkwartier,1,0,4.8873838321216,52.3602308190204
Museumkwartier,1,1,4.88678964323193,52.3595997155686
Museumkwartier,1,2,4.88627636665035,52.348471820076
Museumkwartier,1,3,4.88367884429334,52.3503644769197
Museumkwartier,1,4,4.87056047117393,52.35206976912
Museumkwartier,1,5,4.86553431424255,52.3588517974264
Museumkwartier,1,6,4.87127118984909,52.3605394659316
Museumkwartier,1,7,4.87662814037786,52.3605791300445
Museumkwartier,1,8,4.88209405387982,52.362054402969
Museumkwartier,1,9,4.8873838321216,52.3602308190204
Oude Pijp,1,0,4.89617212590481,52.3580452192591
Oude Pijp,1,1,4.90462910579487,52.3592106704297
Oude Pijp,1,2,4.90605081554953,52.356167271689
Oude Pijp,1,3,4.89908563634601,52.3541475767607
Oude Pijp,1,4,4.88648006086509,52.3522343621925
Oude Pijp,1,5,4.88678964323193,52.3595997155686
Oude Pijp,1,6,4.8873838321216,52.3602308190204
Oude Pijp,1,7,4.89021043887929,52.3584772497516
Oude Pijp,1,8,4.89617212590481,52.3580452192591
Nieuwe Pijp,1,0,4.90835909011267,52.3533885380115
Nieuwe Pijp,1,1,4.89474248734831,52.3513207199451
Nieuwe Pijp,1,2,4.89525778396124,52.3480111198752
Nieuwe Pijp,1,3,4.88627636665035,52.348471820076
Nieuwe Pijp,1,4,4.88648006086509,52.3522343621925
Nieuwe Pijp,1,5,4.89908563634601,52.3541475767607
Nieuwe Pijp,1,6,4.90605081554953,52.356167271689
Nieuwe Pijp,1,7,4.90835909011267,52.3533885380115
Zuid Pijp,1,0,4.90835909011267,52.3533885380115
Zuid Pijp,1,1,4.91105980673138,52.3500281594737
Zuid Pijp,1,2,4.89525778396124,52.3480111198752
Zuid Pijp,1,3,4.89474248734831,52.3513207199451
Zuid Pijp,1,4,4.90835909011267,52.3533885380115
Stadionbuurt,1,0,4.86091262786122,52.3507643755813
Stadionbuurt,1,1,4.86157803056097,52.3497261084004
Stadionbuurt,1,2,4.86671937388416,52.3505367143798
Stadionbuurt,1,3,4.86816367461065,52.3465582940948
Stadionbuurt,1,4,4.86708395854632,52.3464494217912
Stadionbuurt,1,5,4.86797110684566,52.3439792347467
Stadionbuurt,1,6,4.86281473424373,52.3425578575758
Stadionbuurt,1,7,4.85729490577284,52.3422515575492
Stadionbuurt,1,8,4.85709011251302,52.3388999838233
Stadionbuurt,1,9,4.84696624154371,52.3381445770031
Stadionbuurt,1,10,4.84686019634208,52.3408322889992
Stadionbuurt,1,11,4.84817560300222,52.3427656928013
Stadionbuurt,1,12,4.85201665793471,52.3433977370836
Stadionbuurt,1,13,4.85143688811056,52.3447022884516
Stadionbuurt,1,14,4.85200219961027,52.3460917600668
Stadionbuurt,1,15,4.85756797572742,52.3474169250316
Stadionbuurt,1,16,4.85740777430658,52.3498291736933
Stadionbuurt,1,17,4.86091262786122,52.3507643755813
Apollobuurt,1,0,4.88367884429334,52.3503644769197
Apollobuurt,1,1,4.88627636665035,52.348471820076
Apollobuurt,1,2,4.88572078100013,52.3443753267998
Apollobuurt,1,3,4.88294138458419,52.3444329567325
Apollobuurt,1,4,4.88125268019366,52.3460176626038
Apollobuurt,1,5,4.87858308062826,52.3446829693817
Apollobuurt,1,6,4.86797110684566,52.3439792347467
Apollobuurt,1,7,4.86708395854632,52.3464494217912
Apollobuurt,1,8,4.86816367461065,52.3465582940948
Apollobuurt,1,9,4.86671937388416,52.3505367143798
Apollobuurt,1,10,4.86529766926542,52.3506917844388
Apollobuurt,1,11,4.8719184694054,52.3522157180236
Apollobuurt,1,12,4.88367884429334,52.3503644769197
Scheldebuurt,1,0,4.89511570221044,52.3469375173664
Scheldebuurt,1,1,4.90523244160357,52.3462901007725
Scheldebuurt,1,2,4.90654381202547,52.3427896442797
Scheldebuurt,1,3,4.89902225520302,52.3430127889431
Scheldebuurt,1,4,4.89718395841102,52.342380587516
Scheldebuurt,1,5,4.89742811240415,52.3406100023698
Scheldebuurt,1,6,4.90175987379199,52.3403787542738
Scheldebuurt,1,7,4.90146295982075,52.3380548371266
Scheldebuurt,1,8,4.89913795794253,52.3381665161317
Scheldebuurt,1,9,4.89274154926953,52.3345785485332
Scheldebuurt,1,10,4.89013008541044,52.3361744604738
Scheldebuurt,1,11,4.89188126678809,52.3376169171201
Scheldebuurt,1,12,4.89234658000385,52.3422964937593
Scheldebuurt,1,13,4.89067624835137,52.3442453428401
Scheldebuurt,1,14,4.88573778393954,52.3445044271836
Scheldebuurt,1,15,4.88627636665035,52.348471820076
Scheldebuurt,1,16,4.89525778396124,52.3480111198752
Scheldebuurt,1,17,4.89511570221044,52.3469375173664
IJselbuurt,1,0,4.91270356703705,52.3473354901886
IJselbuurt,1,1,4.90392916941878,52.3461078266381
IJselbuurt,1,2,4.89511570221044,52.3469375173664
IJselbuurt,1,3,4.89525778396124,52.3480111198752
IJselbuurt,1,4,4.91105980673138,52.3500281594737
IJselbuurt,1,5,4.91270356703705,52.3473354901886
Rijnbuurt,1,0,4.91485936847109,52.3426368439814
Rijnbuurt,1,1,4.91404214223838,52.3405760223822
Rijnbuurt,1,2,4.90740633150747,52.3379140584817
Rijnbuurt,1,3,4.9066254246684,52.3356472402567
Rijnbuurt,1,4,4.90454393201516,52.3336961970993
Rijnbuurt,1,5,4.89875107685506,52.3327908882504
Rijnbuurt,1,6,4.89266447207686,52.3342681750738
Rijnbuurt,1,7,4.89913795794253,52.3381665161317
Rijnbuurt,1,8,4.90146295982075,52.3380548371266
Rijnbuurt,1,9,4.90175987379199,52.3403787542738
Rijnbuurt,1,10,4.89742811240415,52.3406100023698
Rijnbuurt,1,11,4.89718395841102,52.342380587516
Rijnbuurt,1,12,4.89902225520302,52.3430127889431
Rijnbuurt,1,13,4.90654381202547,52.3427896442797
Rijnbuurt,1,14,4.90523244160357,52.3462901007725
Rijnbuurt,1,15,4.91270356703705,52.3473354901886
Rijnbuurt,1,16,4.91485936847109,52.3426368439814
Prinses Irenebuurt e.o.,1,0,4.88125268019366,52.3460176626038
Prinses Irenebuurt e.o.,1,1,4.88303172972467,52.3444001947521
Prinses Irenebuurt e.o.,1,2,4.88572078100013,52.3443753267998
Prinses Irenebuurt e.o.,1,3,4.88540022347702,52.3420042266362
Prinses Irenebuurt e.o.,1,4,4.86497766035604,52.3413933388
Prinses Irenebuurt e.o.,1,5,4.86479934314571,52.3431564756555
Prinses Irenebuurt e.o.,1,6,4.86690674579905,52.343816474319
Prinses Irenebuurt e.o.,1,7,4.87858308062826,52.3446829693817
Prinses Irenebuurt e.o.,1,8,4.88125268019366,52.3460176626038
Zuidas,1,0,4.8924100139494,52.3418346440955
Zuidas,1,1,4.89188126678809,52.3376169171201
Zuidas,1,2,4.89005810782733,52.3360665474663
Zuidas,1,3,4.88998242806841,52.3346880796447
Zuidas,1,4,4.8688256914877,52.3349904702627
Zuidas,1,5,4.86884158258872,52.3320995351633
Zuidas,1,6,4.85744344271565,52.3322949150143
Zuidas,1,7,4.85729490577284,52.3422515575492
Zuidas,1,8,4.86479934314571,52.3431564756555
Zuidas,1,9,4.86497766035604,52.3413933388
Zuidas,1,10,4.88540022347702,52.3420042266362
Zuidas,1,11,4.88573778393954,52.3445044271836
Zuidas,1,12,4.89067624835137,52.3442453428401
Zuidas,1,13,4.8924100139494,52.3418346440955
Buitenveldert-West,1,0,4.85757511104142,52.3388506194358
Buitenveldert-West,1,1,4.85744344271565,52.3322949150143
Buitenveldert-West,1,2,4.86884158258872,52.3320995351633
Buitenveldert-West,1,3,4.8688256914877,52.3349904702627
Buitenveldert-West,1,4,4.87864690317739,52.3350865094675
Buitenveldert-West,1,5,4.87944536432859,52.3337126949448
Buitenveldert-West,1,6,4.87961300336168,52.3248210609891
Buitenveldert-West,1,7,4.87794179788286,52.3247885697594
Buitenveldert-West,1,8,4.87810729064879,52.3220920522638
Buitenveldert-West,1,9,4.8567548858125,52.3214132870075
Buitenveldert-West,1,10,4.85592435419134,52.3303178153733
Buitenveldert-West,1,11,4.84800670708239,52.3305699061325
Buitenveldert-West,1,12,4.84523665537523,52.3296815857781
Buitenveldert-West,1,13,4.84396096317324,52.3302184828487
Buitenveldert-West,1,14,4.83947648422142,52.3291456944673
Buitenveldert-West,1,15,4.83940527449802,52.3273593587922
Buitenveldert-West,1,16,4.82517880456539,52.325731017064
Buitenveldert-West,1,17,4.81842578605643,52.3255571955134
Buitenveldert-West,1,18,4.8171215299197,52.3269251148735
Buitenveldert-West,1,19,4.82212561396372,52.3308216530451
Buitenveldert-West,1,20,4.83555248945466,52.3310040854365
Buitenveldert-West,1,21,4.84621869506483,52.3341269302959
Buitenveldert-West,1,22,4.84696624154371,52.3381445770031
Buitenveldert-West,1,23,4.85757511104142,52.3388506194358
Buitenveldert-Oost,1,0,4.89013008541044,52.3361744604738
Buitenveldert-Oost,1,1,4.89304997094538,52.3338621718109
Buitenveldert-Oost,1,2,4.89875107685506,52.3327908882504
Buitenveldert-Oost,1,3,4.89902218380689,52.3299937698057
Buitenveldert-Oost,1,4,4.89525003361603,52.3242007780013
Buitenveldert-Oost,1,5,4.89629164854425,52.3224198587199
Buitenveldert-Oost,1,6,4.87810729064879,52.3220920522638
Buitenveldert-Oost,1,7,4.87794179788286,52.3247885697594
Buitenveldert-Oost,1,8,4.87961300336168,52.3248210609891
Buitenveldert-Oost,1,9,4.87944536432859,52.3337126949448
Buitenveldert-Oost,1,10,4.87864690317739,52.3350865094675
Buitenveldert-Oost,1,11,4.88998242806841,52.3346880796447
Buitenveldert-Oost,1,12,4.89013008541044,52.3361744604738
Oostelijk Havengebied,1,0,4.9524235597147,52.3825705609234
Oostelijk Havengebied,1,1,4.95498462058635,52.3764790475017
Oostelijk Havengebied,1,2,4.95669419139387,52.3689924313298
Oostelijk Havengebied,1,3,4.9554221921555,52.3676720389369
Oostelijk Havengebied,1,4,4.9499839757612,52.3667048700436
Oostelijk Havengebied,1,5,4.931581869816,52.3665674307213
Oostelijk Havengebied,1,6,4.93296846053527,52.3704062165855
Oostelijk Havengebied,1,7,4.93117308186256,52.3727495421983
Oostelijk Havengebied,1,8,4.92351118428015,52.3752093039851
Oostelijk Havengebied,1,9,4.9119755624282,52.3767964987103
Oostelijk Havengebied,1,10,4.91058837988342,52.3799129588023
Oostelijk Havengebied,1,11,4.93108194866642,52.3821403085336
Oostelijk Havengebied,1,12,4.9524235597147,52.3825705609234
Weesperzijde,1,0,4.91132498359352,52.3556345160988
Weesperzijde,1,1,4.91589399464013,52.3542503865773
Weesperzijde,1,2,4.91472314524517,52.3528319758936
Weesperzijde,1,3,4.91462493897077,52.351324961104
Weesperzijde,1,4,4.91649497173456,52.3500248227501
Weesperzijde,1,5,4.9122285426145,52.34811366702
Weesperzijde,1,6,4.90654724802241,52.3553834821016
Weesperzijde,1,7,4.90462910579487,52.3592106704297
Weesperzijde,1,8,4.90832182387093,52.360589912384
Weesperzijde,1,9,4.91132498359352,52.3556345160988
Oosterparkbuurt,1,0,4.92668663222838,52.357865106837
Oosterparkbuurt,1,1,4.91574892061908,52.3543202457004
Oosterparkbuurt,1,2,4.91132498359352,52.3556345160988
Oosterparkbuurt,1,3,4.90832182387093,52.360589912384
Oosterparkbuurt,1,4,4.91812597062264,52.3621906998702
Oosterparkbuurt,1,5,4.92230789521437,52.363757323779
Oosterparkbuurt,1,6,4.92668663222838,52.357865106837
Transvaalbuurt,1,0,4.91649497173456,52.3500248227501
Transvaalbuurt,1,1,4.91455759707276,52.3518296321336
Transvaalbuurt,1,2,4.91608555549097,52.3545371746037
Transvaalbuurt,1,3,4.92668663222838,52.357865106837
Transvaalbuurt,1,4,4.92822706975983,52.3553358967686
Transvaalbuurt,1,5,4.91649497173456,52.3500248227501
Dapperbuurt,1,0,4.93132058508665,52.3649596579513
Dapperbuurt,1,1,4.93230920564845,52.3609124506138
Dapperbuurt,1,2,4.93742722771076,52.3577390413909
Dapperbuurt,1,3,4.92822706975983,52.3553358967686
Dapperbuurt,1,4,4.92230789521437,52.363757323779
Dapperbuurt,1,5,4.92713292749257,52.3664587677809
Dapperbuurt,1,6,4.93209150236389,52.3665710355473
Dapperbuurt,1,7,4.93132058508665,52.3649596579513
Indische Buurt-West,1,0,4.93946005413864,52.3666472862475
Indische Buurt-West,1,1,4.939602582616,52.3620113954769
Indische Buurt-West,1,2,4.94094334021586,52.3584132862151
Indische Buurt-West,1,3,4.93742722771076,52.3577390413909
Indische Buurt-West,1,4,4.93230920564845,52.3609124506138
Indische Buurt-West,1,5,4.93123600452093,52.3632722955263
Indische Buurt-West,1,6,4.93209150236389,52.3665710355473
Indische Buurt-West,1,7,4.93946005413864,52.3666472862475
Indische Buurt-Oost,1,0,4.95853529098143,52.3577933766999
Indische Buurt-Oost,1,1,4.94094334021586,52.3584132862151
Indische Buurt-Oost,1,2,4.939602582616,52.3620113954769
Indische Buurt-Oost,1,3,4.93946005413864,52.3666472862475
Indische Buurt-Oost,1,4,4.9499839757612,52.3667048700436
Indische Buurt-Oost,1,5,4.95656911217688,52.3684608045547
Indische Buurt-Oost,1,6,4.95751852733233,52.3649892736083
Indische Buurt-Oost,1,7,4.96130591571038,52.3591307336525
Indische Buurt-Oost,1,8,4.95853529098143,52.3577933766999
Zeeburgereiland/Bovendiep,1,0,4.9614048122771,52.3811672829834
Zeeburgereiland/Bovendiep,1,1,4.95873684272198,52.380596135055
Zeeburgereiland/Bovendiep,1,2,4.96174289874635,52.3796093516947
Zeeburgereiland/Bovendiep,1,3,4.95870566283869,52.3801628485633
Zeeburgereiland/Bovendiep,1,4,4.9616330260791,52.3793875944774
Zeeburgereiland/Bovendiep,1,5,4.9598605612816,52.3794696377297
Zeeburgereiland/Bovendiep,1,6,4.96471795985846,52.3768777868479
Zeeburgereiland/Bovendiep,1,7,4.96655415778026,52.3782592134331
Zeeburgereiland/Bovendiep,1,8,4.96481043234318,52.3768252917388
Zeeburgereiland/Bovendiep,1,9,4.97364473614955,52.3721677796661
Zeeburgereiland/Bovendiep,1,10,4.97394061556053,52.374335692555
Zeeburgereiland/Bovendiep,1,11,4.97402448989613,52.3719622236569
Zeeburgereiland/Bovendiep,1,12,4.97899747738794,52.3694434846516
Zeeburgereiland/Bovendiep,1,13,4.98696559352833,52.3671662662139
Zeeburgereiland/Bovendiep,1,14,4.99732552339993,52.3664225889354
Zeeburgereiland/Bovendiep,1,15,4.98786596202451,52.3669266005467
Zeeburgereiland/Bovendiep,1,16,4.97967636522044,52.3690576340434
Zeeburgereiland/Bovendiep,1,17,4.9739740501222,52.3686716772654
Zeeburgereiland/Bovendiep,1,18,4.97326407880579,52.367697632609
Zeeburgereiland/Bovendiep,1,19,4.97685742964074,52.3652663331255
Zeeburgereiland/Bovendiep,1,20,4.97434596101533,52.3658172605794
Zeeburgereiland/Bovendiep,1,21,4.97165104018108,52.3648981269733
Zeeburgereiland/Bovendiep,1,22,4.96895155683646,52.3608548254718
Zeeburgereiland/Bovendiep,1,23,4.97377076215525,52.3606602066908
Zeeburgereiland/Bovendiep,1,24,4.97406312369478,52.3579570293883
Zeeburgereiland/Bovendiep,1,25,4.9752723959578,52.3571523312595
Zeeburgereiland/Bovendiep,1,26,4.98328664994195,52.3580716685132
Zeeburgereiland/Bovendiep,1,27,4.98566660933225,52.3576733431775
Zeeburgereiland/Bovendiep,1,28,4.98589510374033,52.356789487778
Zeeburgereiland/Bovendiep,1,29,4.98478481215232,52.3558757405089
Zeeburgereiland/Bovendiep,1,30,4.98515816908432,52.3551176885251
Zeeburgereiland/Bovendiep,1,31,4.99578269768618,52.3498185324202
Zeeburgereiland/Bovendiep,1,32,4.99839471622164,52.3463468686644
Zeeburgereiland/Bovendiep,1,33,5.00059317563928,52.34482786544
Zeeburgereiland/Bovendiep,1,34,5.00581391903228,52.3435553568027
Zeeburgereiland/Bovendiep,1,35,5.0123002699574,52.3439407613956
Zeeburgereiland/Bovendiep,1,36,5.01190836562666,52.3432813619168
Zeeburgereiland/Bovendiep,1,37,5.00853216145588,52.3418344368767
Zeeburgereiland/Bovendiep,1,38,5.00477683791093,52.3425558315068
Zeeburgereiland/Bovendiep,1,39,4.99932065299994,52.3415363247955
Zeeburgereiland/Bovendiep,1,40,4.97415255014061,52.3548251210121
Zeeburgereiland/Bovendiep,1,41,4.96454060198897,52.3574690959024
Zeeburgereiland/Bovendiep,1,42,4.96130591571038,52.3591307336525
Zeeburgereiland/Bovendiep,1,43,4.95751852733233,52.3649892736083
Zeeburgereiland/Bovendiep,1,44,4.95498462058635,52.3764790475017
Zeeburgereiland/Bovendiep,1,45,4.9524235597147,52.3825705609234
Zeeburgereiland/Bovendiep,1,46,4.95840759355399,52.3824732018132
Zeeburgereiland/Bovendiep,1,47,4.9614048122771,52.3811672829834
IJburg-West,1,0,4.99767203053698,52.3503690828153
IJburg-West,1,1,4.99190590376155,52.3529486159841
IJburg-West,1,2,4.98927863826264,52.3547080449743
IJburg-West,1,3,4.99306414021122,52.3536553620892
IJburg-West,1,4,4.99767203053698,52.3503690828153
IJburg-West,2,0,4.99077672673062,52.363771106773
IJburg-West,2,1,4.98662540412072,52.3608087017089
IJburg-West,2,2,4.98538762814615,52.3609226647338
IJburg-West,2,3,4.98769836877977,52.3597857911335
IJburg-West,2,4,4.99207765164407,52.3616579926169
IJburg-West,2,5,5.00646640502234,52.3548825511785
IJburg-West,2,6,5.0060076431962,52.3544715106882
IJburg-West,2,7,5.00658731071447,52.3548191328138
IJburg-West,2,8,5.00535187500511,52.353756417858
IJburg-West,2,9,5.00388274988904,52.3545088643873
IJburg-West,2,10,4.99870210163385,52.3509869978241
IJburg-West,2,11,4.99033107021487,52.3554560613975
IJburg-West,2,12,4.98935567862559,52.3552286947195
IJburg-West,2,13,4.98672147792667,52.3566395520967
IJburg-West,2,14,4.98652445308114,52.3580035011475
IJburg-West,2,15,4.98735744759091,52.3581706302942
IJburg-West,2,16,4.9900293175398,52.3572145130961
IJburg-West,2,17,4.98555085561452,52.3600990724968
IJburg-West,2,18,4.98043693679731,52.3585558074415
IJburg-West,2,19,4.97842009952169,52.3608229825613
IJburg-West,2,20,4.97711221654068,52.3602912400907
IJburg-West,2,21,4.97451300716184,52.3615765410686
IJburg-West,2,22,4.977703505465,52.3642539747977
IJburg-West,2,23,4.9763870445716,52.3649956612318
IJburg-West,2,24,4.97685742964074,52.3652663331255
IJburg-West,2,25,4.98091178217097,52.3632951592213
IJburg-West,2,26,4.98473994213514,52.3648750526818
IJburg-West,2,27,4.98469151597473,52.365672910742
IJburg-West,2,28,4.99077672673062,52.363771106773
IJburg-Oost,1,0,5.0212526369918,52.3541017344361
IJburg-Oost,1,1,5.01656762081142,52.3537653322898
IJburg-Oost,1,2,5.01910337508563,52.3503819861749
IJburg-Oost,1,3,5.01526247669065,52.3487823819463
IJburg-Oost,1,4,5.01511907323999,52.3474333895356
IJburg-Oost,1,5,5.00951716090151,52.3532552629829
IJburg-Oost,1,6,5.013335745339,52.3543434144087
IJburg-Oost,1,7,5.01383877466471,52.3551427042424
IJburg-Oost,1,8,5.01450801390121,52.3547157241617
IJburg-Oost,1,9,5.02016268143035,52.3564087911717
IJburg-Oost,1,10,5.0212526369918,52.3541017344361
IJburg-Oost,2,0,5.01453173677126,52.3679776675516
IJburg-Oost,2,1,5.00847391378871,52.3669521509667
IJburg-Oost,2,2,5.00003586757118,52.3666140784034
IJburg-Oost,2,3,5.01453173677126,52.3679776675516
IJburg-Zuid,1,0,5.00513400152712,52.3441708168786
IJburg-Zuid,1,1,4.99944549388469,52.3461905304078
IJburg-Zuid,1,2,4.99844245999228,52.3483823042412
IJburg-Zuid,1,3,5.00496534372488,52.3461435379891
IJburg-Zuid,1,4,5.00752778967978,52.3444319367638
IJburg-Zuid,1,5,5.00513400152712,52.3441708168786
IJburg-Zuid,2,0,5.00388274988904,52.3545088643873
IJburg-Zuid,2,1,5.00951716090151,52.3532552629829
IJburg-Zuid,2,2,5.0145950518017,52.3471306265674
IJburg-Zuid,2,3,5.00908854762969,52.3450369021651
IJburg-Zuid,2,4,4.99879473538995,52.3507974242215
IJburg-Zuid,2,5,5.00388274988904,52.3545088643873
Frankendael,1,0,4.9401818339059,52.3477832639869
Frankendael,1,1,4.9271396718661,52.3398103523719
Frankendael,1,2,4.91888127049765,52.3437794861755
Frankendael,1,3,4.9174099081814,52.3465047068432
Frankendael,1,4,4.91318778874455,52.3456037125107
Frankendael,1,5,4.9122285426145,52.34811366702
Frankendael,1,6,4.92822706975983,52.3553358967686
Frankendael,1,7,4.9401818339059,52.3477832639869
Middenmeer,1,0,4.96130591571038,52.3591307336525
Middenmeer,1,1,4.96971242554293,52.3563629341039
Middenmeer,1,2,4.96952241255184,52.3554981776398
Middenmeer,1,3,4.9662398655224,52.3541637675513
Middenmeer,1,4,4.96582286103003,52.3546966746944
Middenmeer,1,5,4.95969659793466,52.3469294409725
Middenmeer,1,6,4.95273096711745,52.3401586347724
Middenmeer,1,7,4.92822706975983,52.3553358967686
Middenmeer,1,8,4.94070061810332,52.3584039045788
Middenmeer,1,9,4.95853529098143,52.3577933766999
Middenmeer,1,10,4.96130591571038,52.3591307336525
Betondorp,1,0,4.94259700891013,52.3365211116627
Betondorp,1,1,4.92913989882838,52.3389721843115
Betondorp,1,2,4.9271396718661,52.3398103523719
Betondorp,1,3,4.9401818339059,52.3477832639869
Betondorp,1,4,4.95273096711745,52.3401586347724
Betondorp,1,5,4.9495482964704,52.3383786427505
Betondorp,1,6,4.94259700891013,52.3365211116627
Omval/Overamstel,1,0,4.91929043073085,52.343608611682
Omval/Overamstel,1,1,4.92884084851632,52.3390512690662
Omval/Overamstel,1,2,4.94259700891013,52.3365211116627
Omval/Overamstel,1,3,4.94172113842704,52.3364069890239
Omval/Overamstel,1,4,4.94170555174188,52.3355328719209
Omval/Overamstel,1,5,4.93651166657881,52.3345919877224
Omval/Overamstel,1,6,4.93562371435204,52.3355139546268
Omval/Overamstel,1,7,4.92849332124568,52.3365548149622
Omval/Overamstel,1,8,4.9257733583517,52.3353727226206
Omval/Overamstel,1,9,4.92376528381492,52.3354426736607
Omval/Overamstel,1,10,4.92255046345102,52.3330841951443
Omval/Overamstel,1,11,4.91293171902751,52.3305104140445
Omval/Overamstel,1,12,4.91388130586507,52.3245515359258
Omval/Overamstel,1,13,4.91033416853571,52.3235663241157
Omval/Overamstel,1,14,4.91135054386867,52.3228992533001
Omval/Overamstel,1,15,4.91073028487328,52.3219141670615
Omval/Overamstel,1,16,4.91428149767823,52.3204079782073
Omval/Overamstel,1,17,4.91237560588228,52.3182480106666
Omval/Overamstel,1,18,4.90913528219868,52.3182531971897
Omval/Overamstel,1,19,4.90784054749087,52.319504847459
Omval/Overamstel,1,20,4.90209366611033,52.3214498486324
Omval/Overamstel,1,21,4.89714611736778,52.321896428605
Omval/Overamstel,1,22,4.89575431423737,52.3228674042325
Omval/Overamstel,1,23,4.89530585173023,52.3243381009016
