breakdown,groep,year,n_totaal,variable,value,name,type
huishsamstsocec,Paar zonder kinderen,2023,190750,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,118920,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2024,99300,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,77740,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2024,262530,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,157870,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2024,10130,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,5000,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2024,48940,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,520,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2024,35250,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,24730,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2024,278410,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,217220,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2024,195830,heeft_geen_eerdere_risicofactor_medicatie_n_totaal_gebruikers,120120,heeft_geen_eerdere_risicofactor_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2016,97080,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,78100,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2016,240140,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,159660,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2016,6690,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,3090,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2016,37000,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,810,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2016,37100,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,27370,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2016,268120,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,214150,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2016,164340,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,103520,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2017,97550,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,78160,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2017,242770,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,158680,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2017,7420,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,3330,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2017,39680,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,750,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2017,37530,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,27620,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2017,269470,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,214030,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2017,167020,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,104290,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2018,97400,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,77700,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2018,245280,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,157420,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2018,8370,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,3790,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2018,43260,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,710,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2018,38200,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,27750,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2018,271230,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,214300,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2018,168900,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,104190,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2019,98010,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,77790,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2019,245880,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,155270,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2019,8300,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,3810,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2019,46310,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,740,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2019,37310,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,26890,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2019,273140,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,214970,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2019,172630,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,105370,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2020,98400,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,77820,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2020,245730,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,153120,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2020,9360,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,4500,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2020,48530,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,670,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2020,37300,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,26490,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2020,275400,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,215760,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2020,176600,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,106970,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2021,98960,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,78100,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2021,247060,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,152690,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2021,10030,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,4900,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2021,38720,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,600,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2021,36740,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,26000,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2021,278490,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,217880,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2021,181210,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,109520,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2022,98010,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,77400,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2022,246760,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,152440,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2022,10470,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,5090,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2022,45850,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,500,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2022,36440,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,25660,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2022,276430,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,217010,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2022,186420,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,115250,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2023,97520,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,77000,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2023,253910,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,155980,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2023,10010,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,5030,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2023,53380,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,520,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2023,35340,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,24880,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2023,274370,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,215460,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2023,190750,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,118790,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2024,99300,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,77730,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2024,262530,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,157840,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2024,10130,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,5000,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2024,48940,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,520,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2024,35250,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,24730,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2024,278410,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,217220,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2024,195830,heeft_geen_eerste_event_geen_medicatie_n_totaal_gebruikers,120110,heeft_geen_eerste_event_geen_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2016,97080,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,14030,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2016,240140,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,66330,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2016,6690,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,3100,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2016,37000,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,60,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2016,37100,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,6300,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2016,268120,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,33560,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2016,164340,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,51680,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2017,97550,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,14450,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2017,242770,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,68060,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2017,7420,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,3060,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2017,39680,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,50,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2017,37530,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,6530,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2017,269470,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,34290,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2017,167020,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,52580,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2018,97400,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,14730,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2018,245280,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,69780,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2018,8370,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,2830,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2018,43260,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,30,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2018,38200,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,6920,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2018,271230,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,35200,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2018,168900,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,53410,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2019,98010,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,15210,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2019,245880,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,70960,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2019,8300,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,2850,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2019,46310,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,40,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2019,37310,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,6870,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2019,273140,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,36020,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2019,172630,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,53920,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2020,98400,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,15610,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2020,245730,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,71900,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2020,9360,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,2980,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2020,48530,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,40,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2020,37300,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,7130,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2020,275400,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,36910,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2020,176600,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,54350,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2021,98960,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,15760,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2021,247060,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,72660,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2021,10030,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,2980,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2021,38720,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,30,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2021,36740,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,7130,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2021,278490,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,37390,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2021,181210,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,54440,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2022,98010,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,15890,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2022,246760,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,73480,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2022,10470,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,3130,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2022,45850,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,30,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2022,36440,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,7140,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2022,276430,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,37730,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2022,186420,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,55020,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2023,97520,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,16070,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2023,253910,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,75110,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2023,10010,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,3110,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2023,53380,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,30,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2023,35340,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,7000,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2023,274370,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,38180,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2023,190750,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,55630,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2024,99300,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,16500,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2024,262530,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,77260,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2024,10130,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,3110,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2024,48940,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,30,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2024,35250,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,6940,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2024,278410,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,39100,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Paar zonder kinderen,2024,195830,heeft_geen_eerste_event_met_medicatie_n_totaal_gebruikers,56500,heeft_geen_eerste_event_met_medicatie,n_totaal_gebruikers
huishsamstsocec,Onbekend,2006,760590,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,360,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Onbekend,2007,760380,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,340,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Onbekend,2008,764520,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,330,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Onbekend,2009,773110,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,270,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Onbekend,2010,785260,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,280,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Onbekend,2011,798130,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,250,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Onbekend,2012,808380,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,260,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Onbekend,2013,817760,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1090,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Onbekend,2014,829140,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1070,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Onbekend,2015,840240,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,1180,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Eenouderhuishouden,2016,97080,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,40,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Eenpersoonshuishouden,2016,240140,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,470,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Institutioneel huishouden,2016,6690,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,30,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Overig meerpersoonshuishouden,2016,37100,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,50,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
huishsamstsocec,Paar met kinderen,2016,268120,heeft_hartinfarct_lbz_of_do_n_totaal_gebruikers,170,heeft_hartinfarct_lbz_of_do,n_totaal_gebruikers
